tech_filename,tech_timestamp_chargement,objectid_route,objectid_commune,nom_commune,adresse,etat_rpm,etat_completude,etat_logique,operateur_immeuble,operateur_commercial,objectid_at,objectid_connecteur_pto,nb_comptes_clients,iar_ndfictif,nom_at,objectid_pto,nom_pto,objectid_fibre_branchement,numero_fibre_branchement,couleur_fibre_branchement,couleur_mod_branchement,objectid_cable_branchement,nom_cable_branchement,longueur_cable,immeuble_client,etat_operationnel_connecteur_pto,technologie,objectid_cassette_pb,pt_pb,nra_pt_pb,pf_pb,objectid_fibre_col_mon,numero_fibre_col_mon,couleur_fibre_col_mon,couleur_mod_col_mon,objectid_cable_col_mon,nom_cable_col_mon,longueur_cable_col_mon,objectid_cassette_pa,pt_pa,nra_pt_pa,pf_pa,nom_pareg,objectid_cassette_pm_bloc_client,nom_bloc_client,operateur_bloc_client,position_panneau_brassage_client,position_panneau_brassage_operateur,couleur_connecteur_panneau_brassage,pigtail_connecteur_entree_bloc_client,objectid_pigtail_connecteur_entree_bloc_client,num_pigtail_connecteur_entree_bloc_client,objectid_fibre_sortie_pm,numero_fibre_sortie_pm,couleur_fibre_sortie_pm,couleur_mod_sortie_pm,objectid_cable_sortie_pm,nom_cable_sortie_pm,longueur_cable_sortie_pm,objectid_pt_eqp_pm,pt_pm,nra_pt_pm,pf_pm,nom_pmreg,objectid_cassette_pm_bloc_operateur,couleur_bloc_operateur,operateur_bloc_operateur,nom_cassette_operateur,nom_bloc_operateur,objectid_fibre_entree_pm,numero_fibre_entree_pm,couleur_fibre_entree_pm,couleur_mod_entree_pm,objectid_cable_entree_pm,nom_cable_entree_pm,longueur_cable_entree_pm,pm_coupleur,niveau_couplage_pm,taux_couplage_pm,objectid_cassette_c2,pt_c2,pf_c2,nra_pt_c2,taux_couplage_c2,objectid_cassette_c1,pt_c1,pf_c1,nra_pt_c1,taux_couplage_c1,objectid_cassette_c0,pt_c0,pf_c0,nra_pt_c0,taux_couplage_c0,objectid_connecteur_olt,nom_port_pon,nom_carte,nom_chassis,nro,nom_olt,id_olt,commune_site_olt,id_site_olt,nom_departement_site_olt,no_departement_site_olt,objectid_cassette_pep,pt_pep,nra_pt_pep,pf_pep,objectid_fibre_entree_pep,numero_fibre_entree_pep,couleur_fibre_entree_pep,couleur_mod_entree_pep,objectid_cable_entree_pep,nom_cable_entree_pep,objectid_fibre_sortie_pep,numero_fibre_sortie_pep,couleur_fibre_sortie_pep,couleur_mod_sortie_pep,objectid_cable_sortie_pep,nom_cable_sortie_pep,objectid_cassette_pez,pt_pez,nra_pt_pez,pf_pez,troncon_cable_pez,objectid_cassette_pr,pt_pr,nra_pt_pr,pf_pr,troncon_cable_pr,client_route,objectid_du_pt_du_pb,date_deploiement_pb,longueur_total_de_la_distribution,type_localisation,nb_logements_desservis_pt,nb_app_adressables,nb_logements_desservis,etat_production,oi_pm,date_modif_et_at_prod,date_reelle_constuction,date_modif_zone_contour,type,type_pm,categorie,information_acces_localisation,nb_fibres_allumees,date_deploiement_pm,longueur_totale_du_transport,cable_renvoie_nro,connecteur_cable_renvoie_nro,ferme_equipement,ferme_transport,connecteur_ferme_equipement,connecteur_ferme_transport,cassertte_ferme_equipement,cassette_ferme_transport
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:16:53,9.16377E+18,9.12628E+18,REIMS,7 R. Estamineurs 51454 REIMS niv.:0,Confirmé,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.16377E+18,9.16377E+18,1,VIA01000000193095007,AT PTF/GBL01-00000-00350-93834,9.16377E+18,FI-8585-6035,9.16377E+18,1,01:ROU,01:ROU Raie:0,9.16377E+18,B 0009,,IMB/51454/X/0123,En service,FTTH,9.14136E+18,PT 0318,NRA JAU,PB 00113,9.14136E+18,4,04:JAU,01:ROU Raie:0,9.14136E+18,TR 14 0250,1.05,9.13917E+18,PT 0142,NRA JAU,PA 0,PA-51454-00FE,9.13888E+18,PT 0031/Tete Client#2,,,,,,,,9.13922E+18,4,04:JAU,01:ROU Raie:0,9.13922E+18,TR 14 0065,370,9.13888E+18,PT 0031,NRA JAU,PMZ 00022,FI-51454-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14136E+18,06/07/2017 00:00:00,475,Armoire,624,523,624,Deploye,FT,26/06/2014 00:00:00,23/06/2014 00:00:00,19/04/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,160,26/06/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:03,9.15686E+18,9.13433E+18,AJACCIO,R. Vincent De Moro Giafferi 2A004 AJACCIO bat.:PRIMEVERES B5 niv.:3,PLP,Partiel,Actif,FT,SFR-9C,9.15686E+18,9.15686E+18,0,,AT PTF/GBL01-00000-00204-06093,9.15686E+18,FI-9864-5261,9.15686E+18,1,01:ROU,01:ROU Raie:0,9.15686E+18,B 0009,,IMB/2A004/X/047Z,Libre,FTTH,9.14454E+18,PT 001289,NRA ASL,PB 01079,9.14454E+18,12,06:BLA,02:BLF Raie:0,9.14454E+18,TR 15 0259,5.3,9.13882E+18,PT 0188,NRA ASL,PA 0,PA-2A004-004L,9.1387E+18,PT 0144/Tete Client#1,,,,,,,,9.13912E+18,96,06:BLA,04:JAU Raie:1,9.13912E+18,TR 14 0039,,9.1387E+18,PT 0144,NRA ASL,PMZ 00025,FI-2A004-001M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14454E+18,26/11/2015 00:00:00,193,Armoire,414,344,414,Deploye,FT,15/05/2014 00:00:00,12/05/2014 00:00:00,12/01/2022 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,192,15/05/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:05,9.16469E+18,9.13293E+18,TROYES,32 R  . Claude Huez 10387 TROYES niv.:0,Confirmé,Partiel,Actif,FT,SFR-9C,9.16469E+18,9.16469E+18,1,VIA01000000196384274,AT PTF/GBL01-00000-00368-44954,9.16469E+18,FI-9422-2030,9.16469E+18,1,01:ROU,01:ROU Raie:0,9.16469E+18,B 0003,,IMB/10387/C/02SJ,En service,FTTH,9.14296E+18,PT 002462,NRA EUR,PB 01741,9.14296E+18,3,03:VER,01:ROU Raie:0,9.14296E+18,TR 15 0464,1.52,9.14054E+18,PT 0991,NRA EUR,PA 0,PA-10387-006B,9.13994E+18,PT 0625/Tete Client#2,,,,,,,,9.14054E+18,15,03:VER,03:VER Raie:0,9.14054E+18,TR 14 0331,141,9.13936E+18,PT 0625,NRA EUR,PMZ 00050,FI-10387-000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14296E+18,13/12/2017 00:00:00,293,Armoire,450,390,450,Deploye,FT,31/05/2016 00:00:00,15/04/2015 00:00:00,08/02/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,31/05/2016 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:16:56,9.15945E+18,9.13289E+18,LA SEYNE SUR MER,1447 RTE. Janas 83126 LA SEYNE SUR MER bat.:V3 LE MAS DE JANAS niv.:0,PLP,Partiel,Actif,FT,IFTR,9.15737E+18,9.15737E+18,0,,AT PTF/GBL01-00000-00210-52004,9.15737E+18,FI-1222-0506,9.15737E+18,1,01:ROU,01:ROU Raie:0,9.15737E+18,B 0009,,IMB/83126/X/09AY,Libre,FTTH,9.1512E+18,PT 001313,NRA SF2,PB 01127,9.1512E+18,22,04:JAU,04:JAU Raie:0,9.1512E+18,TR 17 0018,5.41,9.14121E+18,PT 0256,NRA SF2,PA 0,PA-83126-008I,9.14097E+18,PT 0113/Tete Client#1,,,,,,,,9.14098E+18,94,04:JAU,04:JAU Raie:1,9.14098E+18,TR 14 0195,667,9.1406E+18,PT 0113,NRA SF2,PMZ 00024,FI-83126-0024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1512E+18,07/02/2022 00:00:00,1208,Armoire,450,366,450,Deploye,FT,19/08/2014 00:00:00,19/08/2014 00:00:00,27/04/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,160,19/08/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:16:58,9.15467E+18,9.13813E+18,CHALONS EN CHAMPAGNE,2 R  . Groupe Melpomène 51108 CHALONS EN CHAMPAGNE niv.:1,PLP,Partiel,Actif,FT,Bouygues,9.15467E+18,9.15467E+18,0,,AT PTF/GBL01-00000-00138-97508,9.15467E+18,FI-6074-9502,9.15467E+18,1,01:ROU,01:ROU Raie:0,9.15467E+18,B 0006,,IMB/51108/X/04ZZ,Libre,FTTH,9.14442E+18,PT 001160,NRA CHA,PB 00968,9.14442E+18,6,06:BLA,01:ROU Raie:0,9.14442E+18,TR 15 0887,5.5,9.14152E+18,PT 0040,NRA CHA,PA 0,PA-51108-0007,9.14096E+18,PT 0005/Tete Client#3,,,,,,,,9.14152E+18,6,06:BLA,01:ROU Raie:0,9.14152E+18,TR 14 0040,74,9.14096E+18,PT 0005,NRA CHA,PMZ 00002,FI-51108-000K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14442E+18,14/10/2015 00:00:00,129,Armoire,456,422,456,Deploye,FT,21/04/2015 00:00:00,19/04/2015 00:00:00,20/08/2022 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,21/04/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:12,9.1581E+18,9.13289E+18,AMIENS,31 R  . Bruno d'Agay 80021 AMIENS niv.:0,PLP,Partiel,Actif,FT,SFR-9C,9.1581E+18,9.1581E+18,0,,AT PTF/GBL01-00000-00225-80246,9.1581E+18,FI-2064-6792,9.1581E+18,1,01:ROU,01:ROU Raie:0,9.1581E+18,B 0001,,IMB/80021/S/03ZA,Libre,FTTH,9.15441E+18,PT 009995,NRA AMS,PB 03999,9.15441E+18,1,01:ROU,01:ROU Raie:0,9.15441E+18,TR 18 1385,2,9.14235E+18,PT 2842,NRA AMS,PA 0,PA-80021-00CO,9.14235E+18,PT 0939/Tete Client#4,,,,,,,,9.14235E+18,25,01:ROU,05:VIO Raie:0,9.14235E+18,TR 15 0095,155,9.14067E+18,PT 0939,NRA AMS,PMZ 00070,FI-80021-002F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15441E+18,12/09/2019 00:00:00,355,Armoire,522,431,522,Deploye,FT,10/12/2014 00:00:00,23/01/2015 00:00:00,21/07/2022 00:00:00,Externe,,mono-fibre,Position de l equipement:AR :armoire (dans),128,10/12/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:12,9.16371E+18,9.13225E+18,CAEN,7 R  . Formigny 14118 CAEN niv.:0,Confirmé,Partiel,Actif,FT,SFR-9C,9.14296E+18,9.14296E+18,1,VIA01000000184648750,AT PTF/GBL01-00000-00033-65631,9.14296E+18,FI-1438-4534,9.14296E+18,1,01:ROU,01:ROU Raie:0,9.14296E+18,B 02,6.1,IMB/14118/S/05N5,En service,FTTH,9.14181E+18,PT 0554,NRA LYA,PB 00318,9.14181E+18,1,01:ROU,01:ROU Raie:0,9.14181E+18,TR 14 0281,8.5,9.14084E+18,PT 0252,NRA LYA,PA 0,PA-14118-00IO,9.14042E+18,PT 0285/Tete Client#4,,,,,,,,9.14084E+18,13,01:ROU,03:VER Raie:0,9.14084E+18,TR 14 0156,290,9.14042E+18,PT 0285,NRA LYA,PMZ 00022,FI-14118-003V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14181E+18,27/01/2015 00:00:00,436,Armoire,456,384,456,Deploye,FT,16/10/2014 00:00:00,16/10/2014 00:00:00,19/05/2022 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,16/10/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:14,9.15302E+18,9.1341E+18,LA COURNEUVE,49 AV . Gabriel Péri 93027 LA COURNEUVE bat.:A esc.:A niv.:7,Confirmé,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.15302E+18,9.15302E+18,1,VIA01000000194104553,AT PTF/GBL01-00000-00118-33287,9.15302E+18,FI-4790-4285,9.15302E+18,1,01:ROU,01:ROU Raie:0,9.15302E+18,B 0008,0,IMB/93027/C/02D8,En service,FTTH,9.14377E+18,PT 001709,NRA FLA,PB 01214,9.14378E+18,32,02:BLF,06:BLA Raie:0,9.14378E+18,TR 15 0392,3.5,9.13905E+18,PT 0341,NRA FLA,PA 0,PA-93027-000P,9.13863E+18,PT 0297/Tete Client#2,,,,,,,,9.13905E+18,50,02:BLF,09:MAR Raie:0,9.13905E+18,TR 14 0003,380,9.13863E+18,PT 0297,NRA FLA,PMZ 00008,FI-93027-000G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14377E+18,24/08/2015 00:00:00,550,Armoire,390,298,390,Deploye,FT,21/11/2013 00:00:00,03/03/2014 00:00:00,26/05/2019 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,21/11/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:16,9.15563E+18,9.13528E+18,BLANQUEFORT,RES. Le Clos 33056 BLANQUEFORT bat.:1 niv.:2,PLP,Partiel,Actif,FT,Bouygues,9.15563E+18,9.15563E+18,0,,AT PTF/GBL01-00000-00152-10487,9.15563E+18,FI-6911-8940,9.15563E+18,1,01:ROU,01:ROU Raie:0,9.15563E+18,B 0006,,IMB/33056/X/03FT,Libre,FTTH,9.1544E+18,PT 002103,NRA BFT,PB 01748,9.1544E+18,6,06:BLA,01:ROU Raie:0,9.1544E+18,TR 18 0515,1.11,9.14341E+18,PT 000355,NRA BFT,PA 0,PA-33056-000V,9.14291E+18,PT 000326/Tete Client#2,,,,,,,,9.14341E+18,36,06:BLA,06:BLA Raie:0,9.14341E+18,TR 15 0040,,9.14291E+18,PT 000326,NRA BFT,PMZ 00014,FI-33056-000B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1544E+18,25/01/2019 00:00:00,111,Armoire,468,347,468,Deploye,FT,04/09/2015 00:00:00,04/09/2015 00:00:00,11/02/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,04/09/2015 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:25,9.16274E+18,9.13359E+18,VILLEMOMBLE,1 AV . Capit Louys 93077 VILLEMOMBLE niv.:3,PLP,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.16274E+18,9.16274E+18,0,,AT PTF/GBL01-00000-00331-57605,9.16274E+18,FI-7668-7997,9.16274E+18,1,01:ROU,01:ROU Raie:0,9.16274E+18,B 0010,,IMB/93077/C/SMUP,Libre,FTTH,9.14286E+18,PT 001613,NRA RNY,PB 01238,9.14304E+18,15,03:VER,03:VER Raie:0,9.14304E+18,TR 15 0147,2.5,9.1376E+18,PT 0117,NRA RNY,PA 0,PA-93077-000W,9.13685E+18,PT 0027/Tete Client#2,,,,,,,,9.13694E+18,57,03:VER,10:VEC Raie:0,9.13694E+18,TR 13 0042,228,9.13685E+18,PT 0027,NRA RNY,PMZ 00005,FI-93077-0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14286E+18,18/11/2015 00:00:00,728,Armoire,438,352,438,Deploye,FT,18/06/2013 00:00:00,18/06/2013 00:00:00,02/08/2022 00:00:00,Externe,,mono-fibre,,197,18/06/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:27,9.152E+18,9.14115E+18,ST NAZAIRE,7 R  . Paul Emile Victor 44184 ST NAZAIRE niv.:3,Confirmé,Partiel,Actif,FT,SFR-9C,9.152E+18,9.152E+18,1,VIA01000000201121153,AT PTF/GBL01-00000-00107-84403,9.152E+18,FI-4135-2344,9.152E+18,1,01:ROU,01:ROU Raie:0,9.152E+18,B 0002,,IMB/44184/X/0AQI,En service,FTTH,9.14614E+18,PT 000520,NRA REP,PB 00328,9.14654E+18,14,02:BLF,03:VER Raie:0,9.14654E+18,TR 16 0235,9,9.14284E+18,PT 000086,NRA REP,PA 0,PA-44184-001B,9.14598E+18,PT 0017/Tete Client#2,,,,,,,,9.14284E+18,56,02:BLF,10:VEC Raie:0,9.14284E+18,TR 15 0065,730,9.142E+18,PT 0017,NRA REP,PMZ 00011,FI-44184-0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14614E+18,31/05/2016 00:00:00,964,Armoire,552,443,552,Deploye,FT,29/04/2016 00:00:00,29/04/2016 00:00:00,23/05/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,29/04/2016 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:31,9.15605E+18,9.1279E+18,MANDELIEU LA NAPOULE,264 AV . Janvier Passero 06079 MANDELIEU LA NAPOULE bat.:LES ARCADES niv.:3,PLP,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.15605E+18,9.15605E+18,0,,AT PTF/GBL01-00000-00157-54025,9.15605E+18,FI-7248-8097,9.15605E+18,1,01:ROU,01:ROU Raie:0,9.15605E+18,B 0005,,IMB/06079/C/006J,Libre,FTTH,9.14895E+18,PT 001510,NRA MAN,PB 01202,9.14895E+18,11,05:VIO,02:BLF Raie:0,9.14895E+18,TR 17 0072,1.65,9.13608E+18,PT 0068,NRA MAN,PA 0,PA-06079-0020,9.13609E+18,PT 0024/Tete Client#2,,,,,,,,9.13608E+18,41,05:VIO,07:ORA Raie:0,9.13608E+18,TR 13 0062,55,9.13603E+18,PT 0024,NRA MAN,PMZ 00013,FI-06079-000I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14895E+18,18/09/2017 00:00:00,220,Armoire,365,329,365,Deploye,FT,30/10/2013 00:00:00,30/10/2013 00:00:00,01/08/2019 00:00:00,Externe,,mono-fibre,Position de l equipement:AR :armoire (dans),160,30/10/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:32,9.15023E+18,9.13286E+18,LIMOGES,37 R  . Alphonse Denis 87085 LIMOGES niv.:0,Confirmé,Partiel,Actif,FT,SFR-9C,9.15023E+18,9.15023E+18,1,VIA01000000191318503,AT PTF/GBL01-00000-00088-53063,9.15023E+18,FI-3033-5635,9.15023E+18,1,01:ROU,01:ROU Raie:0,9.15023E+18,B 0001,0,IMB/87085/S/0I4P,En service,FTTH,9.14769E+18,PT 000665,NRA PON,PB 00503,9.14769E+18,19,01:ROU,04:JAU Raie:0,9.14769E+18,TR 16 0323,3.75,9.14531E+18,PT 000108,NRA PON,PA 0,PA-87085-00KW,9.14531E+18,PT 000102/Tete Client#2,,,,,,,,9.14531E+18,19,01:ROU,04:JAU Raie:0,9.14531E+18,TR 16 0008,15,9.14531E+18,PT 000102,NRA PON,PMZ 00022,FI-87085-004L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14769E+18,25/10/2016 00:00:00,390,Armoire,528,412,528,Deploye,FT,21/03/2016 00:00:00,21/03/2016 00:00:00,09/10/2022 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,21/03/2016 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:35,9.16312E+18,9.13476E+18,LE PECQ,38 R  . Paris 78481 LE PECQ niv.:0,PLP,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.16312E+18,9.16312E+18,0,,AT PTF/GBL01-00000-00339-21026,9.16312E+18,FI-8040-0002,9.16312E+18,1,01:ROU,01:ROU Raie:0,9.16312E+18,B 0007,,IMB/78481/C/005V,Libre,FTTH,9.14037E+18,PT 1034,NRA SGE,PB 00776,9.14037E+18,5,05:VIO,01:ROU Raie:0,9.14037E+18,TR 14 0399,2.5,9.13697E+18,PT 0179,NRA SGE,PA 0,PA-78481-0016,9.13712E+18,PT 0160/Tete Client#1,,,,,,,,9.13697E+18,65,05:VIO,11:BLC Raie:0,9.13697E+18,TR 13 0086,57,9.13681E+18,PT 0160,NRA SGE,PMZ 00016,FI-78481-000D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14037E+18,19/08/2014 00:00:00,307,Armoire,462,381,462,Deploye,FT,26/08/2013 00:00:00,26/08/2013 00:00:00,15/10/2022 00:00:00,Externe,,mono-fibre,Emplacement PM:R  . Pasteur,128,26/08/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:36,9.15743E+18,9.13594E+18,DOUAI,94 AV . Géraniums 59178 DOUAI niv.:0,Confirmé,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.15743E+18,9.15743E+18,1,VIA01000000172527707,AT PTF/GBL01-00000-00211-70640,9.15743E+18,FI-1282-6166,9.15743E+18,1,01:ROU,01:ROU Raie:0,9.15743E+18,B 0012,,IMB/59178/S/09LB,En service,FTTH,9.14098E+18,PT 0213,NRA DOU,PB 00066,9.14098E+18,18,06:BLA,03:VER Raie:0,9.14098E+18,TR 14 0123,1,9.13819E+18,PT 0009,NRA DOU,PA 0,PA-59178-000C,9.1382E+18,PT 0019/Tete Client#2,,,,,,,,9.1382E+18,18,06:BLA,03:VER Raie:0,9.1382E+18,TR 13 0032,470,9.1382E+18,PT 0019,NRA DOU,PMZ 00005,FI-59178-000C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14098E+18,29/07/2015 00:00:00,580,Armoire,468,380,468,Deploye,FT,03/03/2014 00:00:00,28/02/2014 00:00:00,07/05/2020 00:00:00,Externe,,mono-fibre,Position de l equipement:AR :armoire (dans),96,03/03/2014 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:14:42,9.14407E+18,9.13229E+18,BESANCON,4 R  . Refuge 25056 BESANCON esc.:A niv.:2 porte:13,PLP,Partiel,Actif,FT,SFR-9C,9.14407E+18,9.14407E+18,0,,AT PTF/GBL01-00000-00039-53959,9.14407E+18,FI-1670-9142,9.14407E+18,1,01:ROU,01:ROU Raie:0,9.14407E+18,B 0004,0,IMB/25056/C/006Q,Libre,FTTH,9.14103E+18,PT 1616,NRA TPT,PB 00782,9.14103E+18,3,03:VER,01:ROU Raie:0,9.14103E+18,TR 14 0774,3.5,9.13443E+18,PT 0084,NRA TPT,PA 0,PA-25056-001I,9.13427E+18,PT 0025/Tete Client#1,,,,,,,,9.13443E+18,69,03:VER,12:ROS Raie:0,9.13443E+18,TR 12 0084,50,9.13427E+18,PT 0025,NRA TPT,PMZ 00016,FI-25056-001O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14103E+18,25/02/2015 00:00:00,205,Armoire,364,339,364,Deploye,FT,07/12/2012 00:00:00,07/12/2012 00:00:00,27/01/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,128,07/12/2012 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:00,9.15221E+18,9.13289E+18,LA SEYNE SUR MER,433 MTE. Jean Giono 83126 LA SEYNE SUR MER bat.:H2 niv.:4,Confirmé,Partiel,Actif,FT,STE DVLP ACCES (SDIF,9.15221E+18,9.15221E+18,1,VIA01000000155413073,AT PTF/GBL01-00000-00110-06509,9.15221E+18,FI-4276-6438,9.15221E+18,1,01:ROU,01:ROU Raie:0,9.15221E+18,B 0006,,IMB/83126/C/06W5,En service,FTTH,9.13867E+18,PT 1461,NRA LSE,PB 01105,9.13867E+18,18,06:BLA,03:VER Raie:0,9.13867E+18,TR 13 0753,4.6,9.13848E+18,PT 1425,NRA LSE,PA 0,PA-83126-0054,9.13621E+18,PT 0081/Tete Client#4,,,,,,,,9.13848E+18,114,06:BLA,07:ORA Raie:1,9.13848E+18,TR 13 0732,260,9.13493E+18,PT 0081,NRA LSE,PMZ 00029,FI-83126-000D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.13867E+18,11/04/2014 00:00:00,541,Armoire,474,422,474,Deploye,FT,05/06/2013 00:00:00,05/06/2013 00:00:00,04/02/2023 00:00:00,Externe,,mono-fibre,Position de l equipement:AR :armoire (dans),160,05/06/2013 00:00:00,,,,,,,,,
ref_route_agregee_oi_20230530_1842.csv.gz,30/05/2023 21:17:04,9.15628E+18,9.13229E+18,BESANCON,29 R  . Hauts de St Claude 25056 BESANCON niv.:0,Confirmé,Partiel,Actif,FT,IFTR,9.15628E+18,9.15628E+18,1,VIA01000000170222042,AT PTF/GBL01-00000-00194-01612,9.15628E+18,FI-9340-7611,9.15628E+18,1,01:ROU,01:ROU Raie:0,9.15628E+18,B 0010,,IMB/25056/S/03TF,En service,FTTH,9.14241E+18,PT 002697,NRA TPT,PB 01644,9.14241E+18,8,02:BLF,02:BLF Raie:0,9.14241E+18,TR 15 0141,,9.13443E+18,PT 0073,NRA TPT,PA 0,PA-25056-0006,9.13427E+18,PT 0022/Tete Client#2,,,,,,,,9.13443E+18,14,02:BLF,03:VER Raie:0,9.13443E+18,TR 12 0073,215,9.13427E+18,PT 0022,NRA TPT,PMZ 00013,FI-25056-0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14241E+18,19/03/2015 00:00:00,215,Armoire,474,431,474,Deploye,FT,07/12/2012 00:00:00,30/10/2014 00:00:00,25/04/2023 00:00:00,Externe,,mono-fibre,PM mono - PM Z 2 armoires,96,07/12/2012 00:00:00,,,,,,,,,
