tech_filename,tech_timestamp_chargement,objectid_pf,objectid_site_pf,nom_pf,type_pf,etat_physique,nom_nro,etat_prod,nom_site,nom_type_site,numero_ds_voie,complement_num,nom_rue,nom_commune,code_rivoli,code_postale,code_commune,no_departement,nom_departement,region,adr_normal_sissi,objectid_pt,nom_pt,objectid_nra,batiment,etage
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:12,9.15378E+18,9.14904E+18,PB 00004,PB,,NRA 001,Déployé,AR/Modèles_G2R,Armoire,1,,r.witbe,Ville_Witbe,00000,00000,00000,00,Province_Witbe,Region_witbe,"28, Z, Chemin du Vieux Chêne, 38229, Meylan",,,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:19,9.15533E+18,8.08056E+18,PA 00002,PA,,NRA 001,,CH/25252,Chambre,2,,r.witbe,Ville_Witbe,00000,00000,00000,00,Province_Witbe,Region_witbe,,9.15533E+18,PT 000021,8.08043E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:19,9.15537E+18,8.08056E+18,PA 00003,PA,,NRA 001,,CH/25252,Chambre,2,,r.witbe,Ville_Witbe,00000,00000,00000,00,Province_Witbe,Region_witbe,,9.14497E+18,PT 000010,8.08043E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:55,9.15221E+18,9.13852E+18,PB 02444,PB,,NRA BRE,Déployé,IMB/01053/C/0557,Site Client,6,,R  . Palais,BOURG EN BRESSE,2880,01000,01053,01,AIN,LYON,"6, RUE DU PALAIS, 01053, BOURG-EN-BRESSE",9.15221E+18,PT 002974,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:13,9.14316E+18,9.14116E+18,PB 00945,PB,,NRA BRE,Déployé,IMB/01053/C/02AF,Site Client,1,,R  . Gén Debeney,BOURG EN BRESSE,1640,01000,01053,01,AIN,LYON,"1, RUE GÉNÉRAL DEBENEY, 01053, BOURG EN BRESSE",9.14316E+18,PT 001348,9.13231E+18,EUROPE,3
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:58,9.14453E+18,9.14575E+18,PB 01479,PB,,NRA BRE,Déployé,IMB/01053/X/06EK,Site Client,4,,R  . Auguste Renoir,BOURG EN BRESSE,0321,01000,01053,01,AIN,LYON,"4, RUE AUGUSTE RENOIR, 01053, BOURG EN BRESSE",9.14449E+18,PT 001891,9.13231E+18,A,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:32,9.14273E+18,9.14245E+18,PB 00222,PB,,NRA BPB,Déployé,IMB/01053/C/032A,Site Client,2,,ALL. 1er Mai,BOURG EN BRESSE,3183,01000,01053,01,AIN,LYON,"2, ALLÉE DU 1ER MAI, 01053, BOURG-EN-BRESSE",9.14273E+18,PT 000357,9.1357E+18,DOM DU STAND 5,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:21,9.1454E+18,9.14539E+18,PB 00729,PB,,NRA BPB,Déployé,CH/00364,Chambre,9,B,R  . Citadelle,BOURG EN BRESSE,0910,01000,01053,01,AIN,LYON,"9, B, Rue de la Citadelle, 01053, BOURG EN BRESSE",9.1454E+18,PT 000891,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:37,9.16547E+18,9.16076E+18,PB 02995,PB,,NRA BRE,Déployé,IMB/01053/X/06V8,Site Client,1,,ALL. MARCELLE ROZET COURTINE,BOURG EN BRESSE,001A,01000,01053,01,AIN,LYON,"1, ALLÉE MARCELLE ROZET COURTINE, 01053, BOURG-EN-",9.16546E+18,PT 003647,9.13231E+18,06V8,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:44,9.15124E+18,9.14925E+18,PB 02365,PB,,NRA BRE,Déployé,IMB/01053/C/03RF,Site Client,13,,R  . Peupliers,BOURG EN BRESSE,3060,01000,01053,01,AIN,LYON,"13, RUE DES PEUPLIERS, 01053, BOURG-EN-BRESSE",9.15124E+18,PT 002888,9.13231E+18,,3
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:39,9.14346E+18,9.14335E+18,PB 00476,PB,,NRA BPB,Déployé,IMB/01053/C/051G,Site Client,10,,AV . Jean Jaurès,BOURG EN BRESSE,1970,01000,01053,01,AIN,LYON,"10, AVENUE JEAN JAURÈS, 01053, BOURG EN BRESSE",9.14346E+18,PT 000614,9.1357E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:01,9.13427E+18,9.13231E+18,PRDM 00001,PRDM,,NRA BRE,,BRE,Batiment France Telecom,12,,R  . Juliette Récamier,BOURG EN BRESSE,2150,01000,01053,01,AIN,LYON,,9.15663E+18,Ferme 05,,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:43,9.14292E+18,9.1428E+18,PB 00291,PB,,NRA BPB,Déployé,IMB/01053/C/05SS,Site Client,14,,AV . Jean Marie Verne,BOURG EN BRESSE,1990,01000,01053,01,AIN,LYON,"14, AVENUE MARIE VERNE, 01053, BOURG EN BRESSE",9.1429E+18,PT 000416,9.1357E+18,SAINT ROCH 2,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:21,9.15939E+18,9.15937E+18,PB 02863,PB,,NRA BRE,Déployé,IMB/01053/X/06U4,Site Client,29,,AV . Marboz,BOURG EN BRESSE,2480,01000,01053,01,AIN,LYON,"29, AVENUE DE MARBOZ, 01053, BOURG-EN-BRESSE",9.15939E+18,PT 003486,9.13231E+18,D2,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:00,9.16193E+18,9.13985E+18,PRE 00005,PRE,,NRA BRE,Déployé,CH/01212,Chambre,27,,R  . Gabriel Vicaire,BOURG EN BRESSE,1610,01000,01053,01,AIN,LYON,"27, R  . Gabriel Vicaire, 01053, BOURG EN BRESSE",9.16193E+18,PT 003599,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:18,9.14478E+18,9.14478E+18,PB 01653,PB,,NRA BRE,Déployé,CH/01447,Chambre,30,B,R  . François Arago,BOURG EN BRESSE,1559,01000,01053,01,AIN,LYON,"30, B, Rue François Arago, 01053, BOURG EN BRESSE",9.14478E+18,PT 002082,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:21,9.15569E+18,9.15573E+18,PB 01646,PB,,NRA BPB,Déployé,AP/2004783,Poteau,10,,R  . Georges Guynemer,BOURG EN BRESSE,1700,01000,01053,01,AIN,LYON,"10, Rue Georges Guynemer, 01053, BOURG EN BRESSE",9.15569E+18,PT 002021,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:29,9.14099E+18,9.14042E+18,PB 00014,PB,,NRA BPB,Déployé,IMB/01053/X/061E,Site Client,11,,AV . Lyon,BOURG EN BRESSE,2390,01000,01053,01,AIN,LYON,"11, AVENUE DE LYON, 01053, BOURG-EN-BRESSE",9.14099E+18,PT 0128,9.1357E+18,PONT DE LYON - ESC A,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:22,9.14449E+18,9.14448E+18,PB 01473,PB,,NRA BRE,Déployé,IMB/01053/C/03N0,Site Client,4,,R  . De Chateaubriand,BOURG EN BRESSE,0885,01000,01053,01,AIN,LYON,"4, RUE DE CHÂTEAUBRIAND, 01053, BOURG EN BRESSE",9.14449E+18,PT 001921,9.13231E+18,,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:59,9.13999E+18,9.13981E+18,PB 00289,PB,,NRA BRE,Déployé,IMB/01053/C/00DA,Site Client,22,,R  . 4 Septembre,BOURG EN BRESSE,3290,01000,01053,01,AIN,LYON,"22, RUE DU 4 SEPTEMBRE, 01053, BOURG EN BRESSE",9.13999E+18,PT 0507,9.13231E+18,,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:52,9.16387E+18,9.14332E+18,PB 02964,PB,,NRA BRE,Déployé,CH/01618,Chambre,345,,BD . 8 Mai 1945,BOURG EN BRESSE,2425,01000,01053,01,AIN,LYON,"345, BD . 8 Mai 1945, 01053, BOURG EN BRESSE",9.16387E+18,PT 003620,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:26,9.14347E+18,9.14007E+18,PB 01172,PB,,NRA BRE,Déployé,CH/01080,Chambre,17,,R  . Bourgmayer,BOURG EN BRESSE,0570,01000,01053,01,AIN,LYON,"17, R  . Bourgmayer, 01053, BOURG EN BRESSE",9.14347E+18,PT 001573,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:58,9.15594E+18,9.14502E+18,PB 02802,PB,,NRA BRE,Déployé,IMB/01053/C/057O,Site Client,16,,R  . Auguste Perrodin,BOURG EN BRESSE,0320,01000,01053,01,AIN,LYON,"16, RUE AUGUSTE PERRODIN, 01053, BOURG-EN-BRESSE",9.15594E+18,PT 003409,9.13231E+18,,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:54,9.13855E+18,9.13401E+18,PB 00233,PB,,NRA BRE,Déployé,CH/01098,Chambre,22,,R  . 4 Septembre,BOURG EN BRESSE,3290,01000,01053,01,AIN,LYON,"22, Rue du 4 Septembre, 01053, BOURG EN BRESSE",9.13855E+18,PT 0446,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:10,9.14314E+18,9.14282E+18,PB 00903,PB,,NRA BRE,Déployé,IMB/01053/C/026C,Site Client,9,,R  . Aristide Briand,BOURG EN BRESSE,0285,01000,01053,01,AIN,LYON,"9, RUE ARISTIDE BRIAND, 01053, BOURG EN BRESSE",9.14314E+18,PT 001298,9.13231E+18,PONT CHEVRES II 4,6
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:48,9.15126E+18,9.14353E+18,PB 02380,PB,,NRA BRE,Déployé,AP/0803518,Poteau,461,,CHE. Curtafray,BOURG EN BRESSE,1090,01000,01053,01,AIN,LYON,"461, Chemin de Curtafray, 01053, BOURG EN BRESSE",9.15126E+18,PT 002895,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:27,9.14441E+18,9.1435E+18,PB 01446,PB,,NRA BRE,Déployé,IMB/01053/C/05EG,Site Client,26,,R  . Littré,BOURG EN BRESSE,2320,01000,01053,01,AIN,LYON,"26, RUE LITTRÉ, 01053, BOURG EN BRESSE",9.14441E+18,PT 001874,9.13231E+18,RES BROU-LITTRE,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:25,9.14188E+18,9.14161E+18,PB 00566,PB,,NRA BRE,Déployé,IMB/01053/C/03OR,Site Client,48,,AV . Amédée Mercier,BOURG EN BRESSE,0225,01000,01053,01,AIN,LYON,"48, AVENUE AMÉDÉE MERCIER, 01053, BOURG-EN-BRESSE",9.14188E+18,PT 0917,9.13231E+18,LES BAUDIERES I,7
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:19,9.13947E+18,9.13939E+18,PB 00273,PB,,NRA BRE,Déployé,IMB/01053/C/001O,Site Client,41,T,BD . Brou,BOURG EN BRESSE,0620,01000,01053,01,AIN,LYON,"41, T, BOULEVARD DE BROU, 01053, BOURG EN BRESSE",9.13947E+18,PT 0483,9.13231E+18,LA RESIDENCE DE BROU,7
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:54,9.14143E+18,9.13786E+18,PB 00329,PB,,NRA BRE,Déployé,IMB/01053/C/00DP,Site Client,5,B,AV . Sports,BOURG EN BRESSE,3550,01000,01053,01,AIN,LYON,"5, B, AVENUE DES SPORTS, 01053, BOURG EN BRESSE",9.14143E+18,PT 0621,9.13231E+18,,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:19,9.15112E+18,9.1524E+18,PB 02308,PB,,NRA BRE,Déployé,AP/E000035,Poteau,1,,R  . Petites Vennes,BOURG EN BRESSE,3050,01000,01053,01,AIN,LYON,"1, Rue des Petites Vennes, 01053, BOURG EN BRESSE",9.15112E+18,PT 002819,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:22,9.14292E+18,9.13786E+18,PB 00280,PB,,NRA BPB,Déployé,IMB/01053/C/0192,Site Client,18,,R  . Lilas,BOURG EN BRESSE,2300,01000,01053,01,AIN,LYON,"18, RUE DES LILAS, 01053, BOURG EN BRESSE",9.14292E+18,PT 000429,9.1357E+18,TERRES DES FLEURS II,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:37,9.14515E+18,9.14515E+18,PB 01793,PB,,NRA BRE,Déployé,CH/02609,Chambre,1,,R  . Henri de Boissieu,BOURG EN BRESSE,1858,01000,01053,01,AIN,LYON,"1, Rue Henri de Boissieu, 01053, BOURG EN BRESSE",9.14515E+18,PT 002228,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:49,9.14472E+18,9.14454E+18,PB 01578,PB,,NRA BRE,Déployé,CH/01399,Chambre,8,,CHE. Boutons d'Or,BOURG EN BRESSE,0575,01000,01053,01,AIN,LYON,"8, Chemin des Boutons d'Or, 01053, BOURG EN BRESSE",9.14472E+18,PT 002006,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:44,9.14316E+18,9.13772E+18,PB 00941,PB,,NRA BRE,Déployé,CH/01563,Chambre,12,,BD . Hippodrome,BOURG EN BRESSE,1890,01000,01053,01,AIN,LYON,"12, Boulevard de l'Hippodrome, 01053, BOURG EN BRESSE",9.14316E+18,PT 001344,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:34,9.14539E+18,9.14489E+18,PB 00722,PB,,NRA BPB,Déployé,IMB/01053/C/01C3,Site Client,26,,R  . Montholon,BOURG EN BRESSE,2730,01000,01053,01,AIN,LYON,"26, RUE DE MONTHOLON, 01053, BOURG EN BRESSE",9.14539E+18,PT 000877,9.1357E+18,RES LE MONTHOLON D,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:39,9.14474E+18,9.14473E+18,PB 01611,PB,,NRA BRE,Déployé,CH/02146,Chambre,14,,ALL. Maurice Ravel,BOURG EN BRESSE,2663,01000,01053,01,AIN,LYON,"14, Allée Maurice Ravel, 01053, BOURG EN BRESSE",9.14474E+18,PT 002039,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:27,9.13947E+18,9.13939E+18,PB 00269,PB,,NRA BRE,Déployé,IMB/01053/C/001N,Site Client,41,B,BD . Brou,BOURG EN BRESSE,0620,01000,01053,01,AIN,LYON,"41, B, BOULEVARD DE BROU, 01053, BOURG EN BRESSE",9.13947E+18,PT 0415,9.13231E+18,LA RESIDENCE DE BROU,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:15,9.14623E+18,9.14623E+18,PB 02064,PB,,NRA BRE,Déployé,AP/0133662,Poteau,,,R  . Grand Challes,BOURG EN BRESSE,1730,01000,01053,01,AIN,LYON,"Rue du Grand Challes, 01053, BOURG EN BRESSE",9.14623E+18,PT 002498,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:10,9.14396E+18,9.14444E+18,PB 01336,PB,,NRA BRE,Déployé,IMB/01053/C/05EI,Site Client,9,,R  . Fenille,BOURG EN BRESSE,1510,01000,01053,01,AIN,LYON,"9, RUE DE FENILLE, 01053, BOURG EN BRESSE",9.14396E+18,PT 001743,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:03,9.14321E+18,9.14292E+18,PB 01012,PB,,NRA BRE,Déployé,CH/01093,Chambre,5,,R  . Charles Robin,BOURG EN BRESSE,0820,01000,01053,01,AIN,LYON,"5, R  . Charles Robin, 01053, BOURG EN BRESSE",9.14321E+18,PT 001407,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:23,9.15448E+18,9.13852E+18,PB 02654,PB,,NRA BRE,Déployé,IMB/01053/S/05DR,Site Client,7,,IMP. Fenille,BOURG EN BRESSE,1500,01000,01053,01,AIN,LYON,"7, IMPASSE DE FENILLE, 01053, BOURG-EN-BRESSE",9.15447E+18,PT 003228,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:38,9.14647E+18,9.14643E+18,PB 02097,PB,,NRA BRE,Déployé,CH/03088,Chambre,2,,CHE. Moulin des Loups,BOURG EN BRESSE,2770,01000,01053,01,AIN,LYON,"2, Chemin du Moulin des Loups, 01053, BOURG EN BRESSE",9.14647E+18,PT 002537,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:18,9.14432E+18,9.13749E+18,PB 01427,PB,,NRA BRE,Déployé,CH/01965,Chambre,1,T,R  . Dîmes,BOURG EN BRESSE,1180,01000,01053,01,AIN,LYON,"1, T, Rue des Dimes, 01053, BOURG EN BRESSE",9.14432E+18,PT 001854,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:15,9.14332E+18,9.14302E+18,PB 00401,PB,,NRA BPB,Déployé,IMB/01053/C/01TP,Site Client,17,T,BD . Jules Ferry,BOURG EN BRESSE,2120,01000,01053,01,AIN,LYON,"17, T, BOULEVARD JULES FERRY, 01053, BOURG EN BRES",9.14332E+18,PT 000538,9.1357E+18,,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:50,9.14925E+18,9.14841E+18,PB 01142,PB,,NRA BPB,Déployé,IMB/01053/C/0290,Site Client,5,,R  . Paul Verlaine,BOURG EN BRESSE,2960,01000,01053,01,AIN,LYON,"5, RUE PAUL VERLAINE, 01053, BOURG EN BRESSE",9.14925E+18,PT 001359,9.1357E+18,RAPATRIES VENNES,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:27,9.14061E+18,9.14055E+18,PA 00073,PA,,NRA BPB,,CH/00830,Chambre,4,,PAS. Louise Michel,BOURG EN BRESSE,2363,01000,01053,01,AIN,LYON,"4, PAS. Louise Michel, 01053, BOURG EN BRESSE",9.1406E+18,PT 0106,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:47,9.13997E+18,9.13978E+18,PA 00058,PA,,NRA BPB,,CH/00208,Chambre,45,,BD . Voltaire,BOURG EN BRESSE,3760,01000,01053,01,AIN,LYON,"45, Boulevard Voltaire, 01053, BOURG EN BRESSE",9.13979E+18,PT 0060,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:53,9.14534E+18,9.14459E+18,PB 01855,PB,,NRA BRE,Déployé,IMB/01053/C/02OG,Site Client,3,,R  . Samaritaine,BOURG EN BRESSE,3480,01000,01053,01,AIN,LYON,"3, RUE SAMARITAINE, 01053, BOURG-EN-BRESSE",9.14534E+18,PT 002294,9.13231E+18,,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:21,9.14297E+18,9.1428E+18,PB 00793,PB,,NRA BRE,Déployé,IMB/01053/C/02WR,Site Client,6,,R  . Henri Dunant,BOURG EN BRESSE,1860,01000,01053,01,AIN,LYON,"6, RUE HENRI DUNANT, 01053, BOURG-EN-BRESSE",9.14297E+18,PT 001170,9.13231E+18,MOULIN ROZIERES BAT1,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:20,9.14297E+18,9.13994E+18,PB 00308,PB,,NRA BPB,Déployé,CH/00317,Chambre,41,,BD . Paul Bert,BOURG EN BRESSE,2930,01000,01053,01,AIN,LYON,"41, Boulevard Paul Bert, 01053, BOURG EN BRESSE",9.14297E+18,PT 000445,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:02,9.14329E+18,9.14323E+18,PB 01064,PB,,NRA BRE,Déployé,IMB/01053/C/02FX,Site Client,8,,R  . Traversière,BOURG EN BRESSE,3620,01000,01053,01,AIN,LYON,"8, RUE TRAVERSIÈRE, 01053, BOURG EN BRESSE",9.14329E+18,PT 001459,9.13231E+18,,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:46,9.14092E+18,9.14032E+18,PB 00314,PB,,NRA BRE,Déployé,IMB/01053/X/0643,Site Client,16,,R  . Cuiron,BOURG EN BRESSE,1070,01000,01053,01,AIN,LYON,"16, RUE DE CUIRON, 01053, BOURG EN BRESSE",9.14092E+18,PT 0556,9.13231E+18,LE PARC DE BELLEVUE,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:23,9.16381E+18,9.14139E+18,PRE 00011,PRE,,NRA BRE,Déployé,CH/01303,Chambre,3,,R  . Aristide Briand,BOURG EN BRESSE,0285,01000,01053,01,AIN,LYON,"3, R  . Aristide Briand, 01053, BOURG EN BRESSE",9.16381E+18,PT 003619,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:46,9.14406E+18,9.14356E+18,PB 00582,PB,,NRA BPB,Déployé,IMB/01053/C/052K,Site Client,3,,R  . Gounod,BOURG EN BRESSE,1720,01000,01053,01,AIN,LYON,"3, RUE GOUNOD, 01053, BOURG EN BRESSE",9.14406E+18,PT 000724,9.1357E+18,LE GOUNOD,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:10:30,9.15441E+18,9.15392E+18,PB 02646,PB,,NRA BRE,Déployé,IMB/01053/C/028B,Site Client,9,,R  . Espagne,BOURG EN BRESSE,1410,01000,01053,01,AIN,LYON,"9, RUE D'ESPAGNE, 01053, BOURG-EN-BRESSE",9.15441E+18,PT 003220,9.13231E+18,,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:08,9.15009E+18,9.15545E+18,PB 01183,PB,,NRA BPB,Déployé,AP/E124008,Poteau,32,,R  . Doct Nodet,BOURG EN BRESSE,1240,01000,01053,01,AIN,LYON,"32, Rue Docteur Nodet, 01053, BOURG EN BRESSE",9.15008E+18,PT 001405,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:09,9.14432E+18,9.14431E+18,PB 01429,PB,,NRA BRE,Déployé,AP/0133170,Poteau,7,,R  . Dîmes,BOURG EN BRESSE,1180,01000,01053,01,AIN,LYON,"Rue des Dimes, 01053, BOURG EN BRESSE",9.14432E+18,PT 001856,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:36,9.13766E+18,9.13421E+18,PB 00177,PB,,NRA BRE,Déployé,IMB/01053/C/04QG,Site Client,1,,R  . Est,BOURG EN BRESSE,1430,01000,01053,01,AIN,LYON,"1, RUE DE L'EST, 01053, BOURG-EN-BRESSE",9.13765E+18,PT 0372,9.13231E+18,LES PLATANES,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:37,9.15656E+18,9.15653E+18,PB 02813,PB,,NRA BRE,Déployé,IMB/01053/C/02IC,Site Client,2,,RUE. VICTOR ET HELENE BASCH,BOURG EN BRESSE,3710,01000,01053,01,AIN,LYON,"2, RUE VICTOR BASCH, 01053, BOURG-EN-BRESSE",9.15656E+18,PT 003423,9.13231E+18,,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:42,9.1608E+18,9.16014E+18,PB 02205,PB,,NRA BPB,En déploiement,IMB/01053/X/06UU,Site Client,31,,R  . Eugène Dubois,BOURG EN BRESSE,1470,01000,01053,01,AIN,LYON,"31, RUE EUGÈNE DUBOIS, 01053, BOURG-EN-BRESSE",9.1608E+18,PT 002600,9.1357E+18,2,0
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:17,9.14301E+18,9.16532E+18,PB 00809,PB,,NRA BRE,Déployé,CH/04429,Chambre,4,,ALL. Brotteaux,BOURG EN BRESSE,0615,01000,01053,01,AIN,LYON,"4, Allée des Brotteaux, 01053, Bourg-en-Bresse",9.14301E+18,PT 001186,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:09:40,9.1443E+18,9.14419E+18,PB 00606,PB,,NRA BPB,Déployé,IMB/01053/C/01PC,Site Client,3,,R  . Largillière,BOURG EN BRESSE,2210,01000,01053,01,AIN,LYON,"3, RUE LARGILLIÈRE, 01053, BOURG EN BRESSE",9.1443E+18,PT 000751,9.1357E+18,,2
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:44,9.14551E+18,9.14551E+18,PB 01912,PB,,NRA BRE,Déployé,CH/03206,Chambre,30,,R  . Revermont,BOURG EN BRESSE,3335,01000,01053,01,AIN,LYON,"30, Rue du Revermont, 01053, BOURG EN BRESSE",9.14551E+18,PT 002349,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:32,9.15568E+18,9.15542E+18,PB 01642,PB,,NRA BPB,Déployé,AP/0132231,Poteau,11,,R  . Aubépin,BOURG EN BRESSE,0300,01000,01053,01,AIN,LYON,"11, Rue de l'Aubépin, 01053, BOURG EN BRESSE",9.15568E+18,PT 002015,9.1357E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:08:52,9.14539E+18,9.1438E+18,PB 00726,PB,,NRA BPB,Déployé,IMB/01053/X/069F,Site Client,26,,R  . Montholon,BOURG EN BRESSE,2730,01000,01053,01,AIN,LYON,"26, RUE DE MONTHOLON, 01053, BOURG EN BRESSE",9.14539E+18,PT 000886,9.1357E+18,RES LE MONTHOLON E,1
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:35,9.15108E+18,9.14027E+18,PB 02303,PB,,NRA BRE,Déployé,CH/02282,Chambre,16,,BD . Hippodrome,BOURG EN BRESSE,1890,01000,01053,01,AIN,LYON,"16, BD . Hippodrome, 01053, BOURG EN BRESSE",9.15108E+18,PT 002815,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:06:19,9.15497E+18,9.15497E+18,PB 02701,PB,,NRA BRE,Déployé,AP/E022509,Poteau,34,,AV . Amédée Mercier,BOURG EN BRESSE,0225,01000,01053,01,AIN,LYON,"34, Avenue Amédée Mercier, 01053, BOURG EN BRESSE",9.15497E+18,PT 003276,9.13231E+18,,
ref_ipo_adresses_pf_oi_20230530_1842.csv.gz,30/05/2023 21:07:20,9.14275E+18,9.14223E+18,PB 00672,PB,,NRA BRE,Déployé,IMB/01053/C/00CV,Site Client,5,,R  . Pressoir,BOURG EN BRESSE,3200,01000,01053,01,AIN,LYON,"5, RUE DU PRESSOIR, 01053, BOURG EN BRESSE",9.14275E+18,PT 001049,9.13231E+18,,0
